InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
562934,20725,LUNCH BAG RED RETROSPOT,1,2011-08-10 16:56:00,4.13,,United Kingdom
562934,20727,LUNCH BAG  BLACK SKULL.,1,2011-08-10 16:56:00,4.13,,United Kingdom
562934,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-08-10 16:56:00,1.25,,United Kingdom
562934,22383,LUNCH BAG SUKI DESIGN ,4,2011-08-10 16:56:00,4.13,,United Kingdom
562934,22384,LUNCH BAG PINK POLKADOT,1,2011-08-10 16:56:00,4.13,,United Kingdom
562934,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-10 16:56:00,24.96,,United Kingdom
562934,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-08-10 16:56:00,5.79,,United Kingdom
562934,22697,GREEN REGENCY TEACUP AND SAUCER,3,2011-08-10 16:56:00,5.79,,United Kingdom
562934,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-08-10 16:56:00,5.79,,United Kingdom
562934,22960,JAM MAKING SET WITH JARS,1,2011-08-10 16:56:00,8.29,,United Kingdom
562934,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-08-10 16:56:00,2.46,,United Kingdom
562934,23206,LUNCH BAG APPLE DESIGN,2,2011-08-10 16:56:00,4.13,,United Kingdom
562934,23298,SPOTTY BUNTING,1,2011-08-10 16:56:00,10.79,,United Kingdom
562934,47566,PARTY BUNTING,5,2011-08-10 16:56:00,10.79,,United Kingdom
562934,85099B,JUMBO BAG RED RETROSPOT,2,2011-08-10 16:56:00,4.13,,United Kingdom
562935,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-10 17:11:00,2.08,14156.0,EIRE
562935,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-08-10 17:11:00,2.08,14156.0,EIRE
562935,85123A,WHITE HANGING HEART T-LIGHT HOLDER,64,2011-08-10 17:11:00,2.55,14156.0,EIRE
562935,22423,REGENCY CAKESTAND 3 TIER,16,2011-08-10 17:11:00,10.95,14156.0,EIRE
562935,21931,JUMBO STORAGE BAG SUKI,10,2011-08-10 17:11:00,2.08,14156.0,EIRE
562935,22386,JUMBO BAG PINK POLKADOT,50,2011-08-10 17:11:00,2.08,14156.0,EIRE
562936,23206,LUNCH BAG APPLE DESIGN,1,2011-08-10 17:12:00,1.65,,United Kingdom
562936,23206,LUNCH BAG APPLE DESIGN,1,2011-08-10 17:12:00,1.65,,United Kingdom
562939,47566,PARTY BUNTING,4,2011-08-11 08:37:00,4.95,15498.0,United Kingdom
562944,22386,JUMBO BAG PINK POLKADOT,10,2011-08-11 09:34:00,2.08,13985.0,United Kingdom
562944,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-11 09:34:00,2.08,13985.0,United Kingdom
562944,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-11 09:34:00,1.65,13985.0,United Kingdom
562944,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-08-11 09:34:00,1.65,13985.0,United Kingdom
562944,20725,LUNCH BAG RED RETROSPOT,10,2011-08-11 09:34:00,1.65,13985.0,United Kingdom
562944,22384,LUNCH BAG PINK POLKADOT,10,2011-08-11 09:34:00,1.65,13985.0,United Kingdom
562949,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-08-11 09:47:00,1.65,14346.0,United Kingdom
562949,22469,HEART OF WICKER SMALL,12,2011-08-11 09:47:00,1.65,14346.0,United Kingdom
562950,22383,LUNCH BAG SUKI DESIGN ,10,2011-08-11 09:56:00,1.65,15608.0,United Kingdom
562950,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-08-11 09:56:00,2.95,15608.0,United Kingdom
C562953,22699,ROSES REGENCY TEACUP AND SAUCER ,-1,2011-08-11 10:12:00,2.95,16180.0,United Kingdom
C562953,23206,LUNCH BAG APPLE DESIGN,-1,2011-08-11 10:12:00,1.65,16180.0,United Kingdom
C562953,22697,GREEN REGENCY TEACUP AND SAUCER,-1,2011-08-11 10:12:00,2.95,16180.0,United Kingdom
562955,22469,HEART OF WICKER SMALL,4,2011-08-11 10:14:00,4.13,,United Kingdom
562955,22697,GREEN REGENCY TEACUP AND SAUCER,14,2011-08-11 10:14:00,5.79,,United Kingdom
562955,22699,ROSES REGENCY TEACUP AND SAUCER ,18,2011-08-11 10:14:00,5.79,,United Kingdom
562955,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-08-11 10:14:00,10.79,,United Kingdom
562955,22960,JAM MAKING SET WITH JARS,2,2011-08-11 10:14:00,8.29,,United Kingdom
562955,22961,JAM MAKING SET PRINTED,7,2011-08-11 10:14:00,3.29,,United Kingdom
562955,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-08-11 10:14:00,3.29,,United Kingdom
562955,23298,SPOTTY BUNTING,25,2011-08-11 10:14:00,10.79,,United Kingdom
562955,82482,WOODEN PICTURE FRAME WHITE FINISH,44,2011-08-11 10:14:00,4.96,,United Kingdom
562955,85099B,JUMBO BAG RED RETROSPOT,94,2011-08-11 10:14:00,4.13,,United Kingdom
562955,85123a,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-08-11 10:14:00,6.63,,United Kingdom
562955,21931,JUMBO STORAGE BAG SUKI,108,2011-08-11 10:14:00,4.13,,United Kingdom
562955,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-08-11 10:14:00,6.63,,United Kingdom
562955,22386,JUMBO BAG PINK POLKADOT,85,2011-08-11 10:14:00,4.13,,United Kingdom
562955,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,57,2011-08-11 10:14:00,4.13,,United Kingdom
562955,22457,NATURAL SLATE HEART CHALKBOARD ,3,2011-08-11 10:14:00,5.79,,United Kingdom
C562961,85123A,WHITE HANGING HEART T-LIGHT HOLDER,-6,2011-08-11 10:24:00,2.95,14305.0,United Kingdom
562964,22383,LUNCH BAG SUKI DESIGN ,10,2011-08-11 10:29:00,1.65,13488.0,United Kingdom
562964,22384,LUNCH BAG PINK POLKADOT,10,2011-08-11 10:29:00,1.65,13488.0,United Kingdom
562964,23298,SPOTTY BUNTING,6,2011-08-11 10:29:00,4.95,13488.0,United Kingdom
562964,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-08-11 10:29:00,2.95,13488.0,United Kingdom
562964,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-08-11 10:29:00,2.95,13488.0,United Kingdom
562964,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-08-11 10:29:00,1.69,13488.0,United Kingdom
562965,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-08-11 10:45:00,2.08,18226.0,United Kingdom
562965,47566,PARTY BUNTING,4,2011-08-11 10:45:00,4.95,18226.0,United Kingdom
562965,20728,LUNCH BAG CARS BLUE,30,2011-08-11 10:45:00,1.65,18226.0,United Kingdom
562965,20725,LUNCH BAG RED RETROSPOT,30,2011-08-11 10:45:00,1.65,18226.0,United Kingdom
562965,20727,LUNCH BAG  BLACK SKULL.,20,2011-08-11 10:45:00,1.65,18226.0,United Kingdom
562965,22383,LUNCH BAG SUKI DESIGN ,30,2011-08-11 10:45:00,1.65,18226.0,United Kingdom
562965,22384,LUNCH BAG PINK POLKADOT,10,2011-08-11 10:45:00,1.65,18226.0,United Kingdom
562965,23206,LUNCH BAG APPLE DESIGN,20,2011-08-11 10:45:00,1.65,18226.0,United Kingdom
562968,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-08-11 10:55:00,1.65,14291.0,United Kingdom
562968,20725,LUNCH BAG RED RETROSPOT,10,2011-08-11 10:55:00,1.65,14291.0,United Kingdom
562968,23298,SPOTTY BUNTING,3,2011-08-11 10:55:00,4.95,14291.0,United Kingdom
562968,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-11 10:55:00,12.75,14291.0,United Kingdom
562980,22386,JUMBO BAG PINK POLKADOT,10,2011-08-11 11:44:00,2.08,17686.0,United Kingdom
562980,21931,JUMBO STORAGE BAG SUKI,10,2011-08-11 11:44:00,2.08,17686.0,United Kingdom
562980,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-08-11 11:44:00,2.08,17686.0,United Kingdom
562980,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-11 11:44:00,2.08,17686.0,United Kingdom
562980,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-08-11 11:44:00,2.95,17686.0,United Kingdom
562980,22423,REGENCY CAKESTAND 3 TIER,2,2011-08-11 11:44:00,12.75,17686.0,United Kingdom
562980,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-08-11 11:44:00,2.95,17686.0,United Kingdom
562980,22961,JAM MAKING SET PRINTED,12,2011-08-11 11:44:00,1.45,17686.0,United Kingdom
562980,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-08-11 11:44:00,4.95,17686.0,United Kingdom
562980,22384,LUNCH BAG PINK POLKADOT,10,2011-08-11 11:44:00,1.65,17686.0,United Kingdom
562980,20728,LUNCH BAG CARS BLUE,10,2011-08-11 11:44:00,1.65,17686.0,United Kingdom
562980,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-11 11:44:00,1.65,17686.0,United Kingdom
562980,22383,LUNCH BAG SUKI DESIGN ,10,2011-08-11 11:44:00,1.65,17686.0,United Kingdom
562980,20725,LUNCH BAG RED RETROSPOT,10,2011-08-11 11:44:00,1.65,17686.0,United Kingdom
562984,22383,LUNCH BAG SUKI DESIGN ,10,2011-08-11 11:45:00,1.65,17841.0,United Kingdom
562984,22384,LUNCH BAG PINK POLKADOT,10,2011-08-11 11:45:00,1.65,17841.0,United Kingdom
562984,20725,LUNCH BAG RED RETROSPOT,10,2011-08-11 11:45:00,1.65,17841.0,United Kingdom
562984,20725,LUNCH BAG RED RETROSPOT,1,2011-08-11 11:45:00,1.65,17841.0,United Kingdom
562984,23206,LUNCH BAG APPLE DESIGN,10,2011-08-11 11:45:00,1.65,17841.0,United Kingdom
562999,22386,JUMBO BAG PINK POLKADOT,10,2011-08-11 11:51:00,2.08,15117.0,United Kingdom
562999,20725,LUNCH BAG RED RETROSPOT,10,2011-08-11 11:51:00,1.65,15117.0,United Kingdom
562999,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-11 11:51:00,1.65,15117.0,United Kingdom
562999,22383,LUNCH BAG SUKI DESIGN ,10,2011-08-11 11:51:00,1.65,15117.0,United Kingdom
562999,22384,LUNCH BAG PINK POLKADOT,10,2011-08-11 11:51:00,1.65,15117.0,United Kingdom
562999,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-08-11 11:51:00,0.55,15117.0,United Kingdom
563012,21212,PACK OF 72 RETROSPOT CAKE CASES,3,2011-08-11 12:00:00,0.55,17284.0,United Kingdom
563012,20728,LUNCH BAG CARS BLUE,3,2011-08-11 12:00:00,1.65,17284.0,United Kingdom
563012,20727,LUNCH BAG  BLACK SKULL.,3,2011-08-11 12:00:00,1.65,17284.0,United Kingdom
563012,22384,LUNCH BAG PINK POLKADOT,3,2011-08-11 12:00:00,1.65,17284.0,United Kingdom
563012,20725,LUNCH BAG RED RETROSPOT,3,2011-08-11 12:00:00,1.65,17284.0,United Kingdom
563013,20728,LUNCH BAG CARS BLUE,10,2011-08-11 12:01:00,1.65,12993.0,United Kingdom
563013,20725,LUNCH BAG RED RETROSPOT,10,2011-08-11 12:01:00,1.65,12993.0,United Kingdom
563013,22384,LUNCH BAG PINK POLKADOT,10,2011-08-11 12:01:00,1.65,12993.0,United Kingdom
563013,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-08-11 12:01:00,1.65,12993.0,United Kingdom
563014,85123A,WHITE HANGING HEART T-LIGHT HOLDER,32,2011-08-11 12:17:00,2.55,13408.0,United Kingdom
563014,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,100,2011-08-11 12:17:00,1.79,13408.0,United Kingdom
563016,22423,REGENCY CAKESTAND 3 TIER,3,2011-08-11 12:44:00,12.75,15358.0,United Kingdom
563016,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-08-11 12:44:00,1.25,15358.0,United Kingdom
563016,22961,JAM MAKING SET PRINTED,12,2011-08-11 12:44:00,1.45,15358.0,United Kingdom
563017,23206,LUNCH BAG APPLE DESIGN,10,2011-08-11 12:48:00,1.65,13198.0,United Kingdom
563017,22384,LUNCH BAG PINK POLKADOT,10,2011-08-11 12:48:00,1.65,13198.0,United Kingdom
563017,22383,LUNCH BAG SUKI DESIGN ,10,2011-08-11 12:48:00,1.65,13198.0,United Kingdom
563017,20728,LUNCH BAG CARS BLUE,10,2011-08-11 12:48:00,1.65,13198.0,United Kingdom
563017,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-11 12:48:00,1.65,13198.0,United Kingdom
563018,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-08-11 12:53:00,2.55,13427.0,United Kingdom
563019,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-08-11 12:58:00,2.55,17340.0,United Kingdom
563019,22423,REGENCY CAKESTAND 3 TIER,2,2011-08-11 12:58:00,12.75,17340.0,United Kingdom
563019,47566,PARTY BUNTING,8,2011-08-11 12:58:00,4.95,17340.0,United Kingdom
563020,22386,JUMBO BAG PINK POLKADOT,20,2011-08-11 12:58:00,2.08,12428.0,Finland
563020,85099B,JUMBO BAG RED RETROSPOT,20,2011-08-11 12:58:00,2.08,12428.0,Finland
563020,POST,POSTAGE,3,2011-08-11 12:58:00,40.0,12428.0,Finland
563021,22993,SET OF 4 PANTRY JELLY MOULDS,8,2011-08-11 13:25:00,1.25,18077.0,United Kingdom
563021,22961,JAM MAKING SET PRINTED,6,2011-08-11 13:25:00,1.45,18077.0,United Kingdom
563022,20725,LUNCH BAG RED RETROSPOT,1,2011-08-11 13:34:00,1.65,17248.0,United Kingdom
563022,22384,LUNCH BAG PINK POLKADOT,2,2011-08-11 13:34:00,1.65,17248.0,United Kingdom
563022,22386,JUMBO BAG PINK POLKADOT,1,2011-08-11 13:34:00,2.08,17248.0,United Kingdom
563023,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-11 13:39:00,12.75,14639.0,United Kingdom
563023,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-08-11 13:39:00,2.95,14639.0,United Kingdom
563023,22699,ROSES REGENCY TEACUP AND SAUCER ,6,2011-08-11 13:39:00,2.95,14639.0,United Kingdom
563023,22469,HEART OF WICKER SMALL,12,2011-08-11 13:39:00,1.65,14639.0,United Kingdom
563023,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-08-11 13:39:00,1.69,14639.0,United Kingdom
563025,POST,POSTAGE,1,2011-08-11 14:00:00,1.69,,United Kingdom
563026,20728,LUNCH BAG CARS BLUE,5,2011-08-11 14:04:00,1.65,15747.0,United Kingdom
563026,22383,LUNCH BAG SUKI DESIGN ,1,2011-08-11 14:04:00,1.65,15747.0,United Kingdom
563026,22382,LUNCH BAG SPACEBOY DESIGN ,4,2011-08-11 14:04:00,1.65,15747.0,United Kingdom
563026,22383,LUNCH BAG SUKI DESIGN ,2,2011-08-11 14:04:00,1.65,15747.0,United Kingdom
563026,20727,LUNCH BAG  BLACK SKULL.,2,2011-08-11 14:04:00,1.65,15747.0,United Kingdom
563026,22386,JUMBO BAG PINK POLKADOT,10,2011-08-11 14:04:00,2.08,15747.0,United Kingdom
563026,22469,HEART OF WICKER SMALL,4,2011-08-11 14:04:00,1.65,15747.0,United Kingdom
563028,47566,PARTY BUNTING,4,2011-08-11 14:16:00,4.95,17629.0,United Kingdom
563030,84879,ASSORTED COLOUR BIRD ORNAMENT,16,2011-08-11 14:36:00,1.69,14834.0,United Kingdom
563031,22384,LUNCH BAG PINK POLKADOT,2,2011-08-11 14:38:00,1.65,13263.0,United Kingdom
563031,20727,LUNCH BAG  BLACK SKULL.,1,2011-08-11 14:38:00,1.65,13263.0,United Kingdom
563031,22383,LUNCH BAG SUKI DESIGN ,2,2011-08-11 14:38:00,1.65,13263.0,United Kingdom
563031,20725,LUNCH BAG RED RETROSPOT,2,2011-08-11 14:38:00,1.65,13263.0,United Kingdom
563031,20728,LUNCH BAG CARS BLUE,2,2011-08-11 14:38:00,1.65,13263.0,United Kingdom
563031,85123A,WHITE HANGING HEART T-LIGHT HOLDER,1,2011-08-11 14:38:00,2.95,13263.0,United Kingdom
563031,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,2,2011-08-11 14:38:00,4.95,13263.0,United Kingdom
563034,20725,LUNCH BAG RED RETROSPOT,10,2011-08-11 14:53:00,1.65,17644.0,United Kingdom
563034,20728,LUNCH BAG CARS BLUE,10,2011-08-11 14:53:00,1.65,17644.0,United Kingdom
563034,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-11 14:53:00,2.08,17644.0,United Kingdom
563034,22469,HEART OF WICKER SMALL,12,2011-08-11 14:53:00,1.65,17644.0,United Kingdom
563035,85123A,WHITE HANGING HEART T-LIGHT HOLDER,3,2011-08-11 14:54:00,2.95,17790.0,United Kingdom
563035,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2011-08-11 14:54:00,2.95,17790.0,United Kingdom
563036,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-11 14:55:00,1.65,14868.0,United Kingdom
563036,20725,LUNCH BAG RED RETROSPOT,10,2011-08-11 14:55:00,1.65,14868.0,United Kingdom
563037,20728,LUNCH BAG CARS BLUE,10,2011-08-11 15:02:00,1.65,12362.0,Belgium
563037,23206,LUNCH BAG APPLE DESIGN,10,2011-08-11 15:02:00,1.65,12362.0,Belgium
563037,POST,POSTAGE,3,2011-08-11 15:02:00,15.0,12362.0,Belgium
563038,22727,ALARM CLOCK BAKELIKE RED ,12,2011-08-11 15:05:00,3.75,16656.0,United Kingdom
563061,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,12,2011-08-11 15:25:00,2.95,13588.0,United Kingdom
563062,22961,JAM MAKING SET PRINTED,2,2011-08-11 15:25:00,1.45,17811.0,United Kingdom
563062,22993,SET OF 4 PANTRY JELLY MOULDS,2,2011-08-11 15:25:00,1.25,17811.0,United Kingdom
563062,22384,LUNCH BAG PINK POLKADOT,2,2011-08-11 15:25:00,1.65,17811.0,United Kingdom
563070,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2011-08-11 15:34:00,2.95,14099.0,United Kingdom
563071,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-08-11 15:43:00,2.95,17633.0,United Kingdom
563071,22960,JAM MAKING SET WITH JARS,6,2011-08-11 15:43:00,4.25,17633.0,United Kingdom
563071,22469,HEART OF WICKER SMALL,12,2011-08-11 15:43:00,1.65,17633.0,United Kingdom
563071,22384,LUNCH BAG PINK POLKADOT,10,2011-08-11 15:43:00,1.65,17633.0,United Kingdom
563071,20728,LUNCH BAG CARS BLUE,10,2011-08-11 15:43:00,1.65,17633.0,United Kingdom
563074,84879,ASSORTED COLOUR BIRD ORNAMENT,968,2011-08-11 15:58:00,1.45,12931.0,United Kingdom
563076,47566,PARTY BUNTING,50,2011-08-11 16:12:00,4.15,14646.0,Netherlands
563076,22382,LUNCH BAG SPACEBOY DESIGN ,100,2011-08-11 16:12:00,1.45,14646.0,Netherlands
563076,22383,LUNCH BAG SUKI DESIGN ,100,2011-08-11 16:12:00,1.45,14646.0,Netherlands
563076,23206,LUNCH BAG APPLE DESIGN,100,2011-08-11 16:12:00,1.45,14646.0,Netherlands
563076,22384,LUNCH BAG PINK POLKADOT,200,2011-08-11 16:12:00,1.45,14646.0,Netherlands
563076,22423,REGENCY CAKESTAND 3 TIER,32,2011-08-11 16:12:00,10.95,14646.0,Netherlands
563076,22697,GREEN REGENCY TEACUP AND SAUCER,24,2011-08-11 16:12:00,2.55,14646.0,Netherlands
563076,20725,LUNCH BAG RED RETROSPOT,100,2011-08-11 16:12:00,1.45,14646.0,Netherlands
563076,20727,LUNCH BAG  BLACK SKULL.,100,2011-08-11 16:12:00,1.45,14646.0,Netherlands
563076,22386,JUMBO BAG PINK POLKADOT,100,2011-08-11 16:12:00,1.79,14646.0,Netherlands
563078,23298,SPOTTY BUNTING,9,2011-08-11 16:30:00,4.95,15955.0,United Kingdom
563078,47566,PARTY BUNTING,8,2011-08-11 16:30:00,4.95,15955.0,United Kingdom
563078,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-08-11 16:30:00,2.08,15955.0,United Kingdom
563078,22961,JAM MAKING SET PRINTED,12,2011-08-11 16:30:00,1.45,15955.0,United Kingdom
563089,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-08-11 16:54:00,2.95,15469.0,United Kingdom
563090,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-11 17:00:00,1.65,16186.0,United Kingdom
563090,22961,JAM MAKING SET PRINTED,12,2011-08-11 17:00:00,1.45,16186.0,United Kingdom
563091,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-08-11 17:02:00,2.95,12994.0,United Kingdom
563091,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-11 17:02:00,12.75,12994.0,United Kingdom
563093,20725,LUNCH BAG RED RETROSPOT,1,2011-08-11 17:28:00,4.13,,United Kingdom
563093,22382,LUNCH BAG SPACEBOY DESIGN ,1,2011-08-11 17:28:00,4.13,,United Kingdom
563093,22383,LUNCH BAG SUKI DESIGN ,2,2011-08-11 17:28:00,4.13,,United Kingdom
563093,22384,LUNCH BAG PINK POLKADOT,1,2011-08-11 17:28:00,4.13,,United Kingdom
563093,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-08-11 17:28:00,5.79,,United Kingdom
563093,22960,JAM MAKING SET WITH JARS,2,2011-08-11 17:28:00,8.29,,United Kingdom
563093,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-08-11 17:28:00,2.46,,United Kingdom
563093,23206,LUNCH BAG APPLE DESIGN,1,2011-08-11 17:28:00,4.13,,United Kingdom
563093,23298,SPOTTY BUNTING,1,2011-08-11 17:28:00,10.79,,United Kingdom
563093,47566,PARTY BUNTING,2,2011-08-11 17:28:00,10.79,,United Kingdom
563093,82482,WOODEN PICTURE FRAME WHITE FINISH,1,2011-08-11 17:28:00,5.79,,United Kingdom
563093,85099B,JUMBO BAG RED RETROSPOT,3,2011-08-11 17:28:00,4.13,,United Kingdom
563095,20728,LUNCH BAG CARS BLUE,20,2011-08-12 09:04:00,1.65,13158.0,United Kingdom
563095,22383,LUNCH BAG SUKI DESIGN ,20,2011-08-12 09:04:00,1.65,13158.0,United Kingdom
563096,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-12 09:10:00,1.65,15544.0,United Kingdom
563096,20728,LUNCH BAG CARS BLUE,10,2011-08-12 09:10:00,1.65,15544.0,United Kingdom
563096,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-08-12 09:10:00,1.65,15544.0,United Kingdom
563096,23206,LUNCH BAG APPLE DESIGN,10,2011-08-12 09:10:00,1.65,15544.0,United Kingdom
563097,22386,JUMBO BAG PINK POLKADOT,10,2011-08-12 09:11:00,2.08,17642.0,United Kingdom
563097,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-12 09:11:00,2.08,17642.0,United Kingdom
563098,22384,LUNCH BAG PINK POLKADOT,10,2011-08-12 09:14:00,1.65,14911.0,EIRE
563098,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-12 09:14:00,1.65,14911.0,EIRE
563098,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-08-12 09:14:00,0.55,14911.0,EIRE
563098,22960,JAM MAKING SET WITH JARS,6,2011-08-12 09:14:00,4.25,14911.0,EIRE
563098,22727,ALARM CLOCK BAKELIKE RED ,12,2011-08-12 09:14:00,3.75,14911.0,EIRE
563100,47566,PARTY BUNTING,4,2011-08-12 09:57:00,4.95,12381.0,Norway
563100,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-08-12 09:57:00,4.95,12381.0,Norway
563100,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-12 09:57:00,12.75,12381.0,Norway
563100,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-08-12 09:57:00,2.95,12381.0,Norway
563100,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-08-12 09:57:00,1.25,12381.0,Norway
563100,POST,POSTAGE,6,2011-08-12 09:57:00,40.0,12381.0,Norway
563104,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-08-12 10:13:00,2.95,13888.0,United Kingdom
563104,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-08-12 10:13:00,4.95,13888.0,United Kingdom
C563107,22960,JAM MAKING SET WITH JARS,-1,2011-08-12 10:17:00,3.75,12709.0,Germany
C563109,20725,LUNCH BAG RED RETROSPOT,-6,2011-08-12 10:31:00,1.65,12656.0,France
563110,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-08-12 11:07:00,1.69,14849.0,United Kingdom
563110,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-08-12 11:07:00,0.55,14849.0,United Kingdom
563111,20725,LUNCH BAG RED RETROSPOT,20,2011-08-12 11:08:00,1.65,15249.0,United Kingdom
563111,22384,LUNCH BAG PINK POLKADOT,20,2011-08-12 11:08:00,1.65,15249.0,United Kingdom
563111,22383,LUNCH BAG SUKI DESIGN ,20,2011-08-12 11:08:00,1.65,15249.0,United Kingdom
563137,22961,JAM MAKING SET PRINTED,1,2011-08-12 11:22:00,1.45,14534.0,United Kingdom
563137,22423,REGENCY CAKESTAND 3 TIER,1,2011-08-12 11:22:00,12.75,14534.0,United Kingdom
563155,85099B,JUMBO BAG RED RETROSPOT,2,2011-08-12 11:48:00,2.08,13069.0,United Kingdom
563155,21931,JUMBO STORAGE BAG SUKI,5,2011-08-12 11:48:00,2.08,13069.0,United Kingdom
563161,22383,LUNCH BAG SUKI DESIGN ,10,2011-08-12 12:15:00,1.65,14790.0,United Kingdom
563161,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-12 12:15:00,1.65,14790.0,United Kingdom
563161,20725,LUNCH BAG RED RETROSPOT,10,2011-08-12 12:15:00,1.65,14790.0,United Kingdom
563166,22423,REGENCY CAKESTAND 3 TIER,16,2011-08-12 12:37:00,10.95,18092.0,United Kingdom
563166,22697,GREEN REGENCY TEACUP AND SAUCER,24,2011-08-12 12:37:00,2.55,18092.0,United Kingdom
563166,22699,ROSES REGENCY TEACUP AND SAUCER ,24,2011-08-12 12:37:00,2.55,18092.0,United Kingdom
563168,22666,RECIPE BOX PANTRY YELLOW DESIGN,6,2011-08-12 12:41:00,2.95,16045.0,United Kingdom
563168,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-08-12 12:41:00,4.95,16045.0,United Kingdom
563168,22960,JAM MAKING SET WITH JARS,12,2011-08-12 12:41:00,3.75,16045.0,United Kingdom
563168,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-08-12 12:41:00,1.25,16045.0,United Kingdom
563169,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-08-12 12:42:00,2.95,14911.0,EIRE
563169,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-08-12 12:42:00,1.25,14911.0,EIRE
563169,22697,GREEN REGENCY TEACUP AND SAUCER,6,2011-08-12 12:42:00,2.95,14911.0,EIRE
563169,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2011-08-12 12:42:00,2.95,14911.0,EIRE
563169,21212,PACK OF 72 RETROSPOT CAKE CASES,24,2011-08-12 12:42:00,0.55,14911.0,EIRE
563170,23298,SPOTTY BUNTING,3,2011-08-12 12:44:00,4.95,18237.0,United Kingdom
563171,22727,ALARM CLOCK BAKELIKE RED ,4,2011-08-12 12:46:00,3.75,16317.0,United Kingdom
